id,category0,category1,category2,category3,details,price,date
3951,staff,staff_admin,staff_admin_salary,staff_admin_salary_base,Деталі для staff admin salary base,4853,2024-08-09
3952,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_health,Деталі для staff tech insurance health,3985,2024-06-27
3953,admin,admin_office,admin_office_supplies,admin_office_supplies_paper,Деталі для admin office supplies paper,9713,2024-01-09
3954,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,9061,2023-09-02
3955,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,2609,2024-07-24
3956,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,7966,2023-01-06
3957,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_pension,Деталі для staff tech insurance pension,6231,2023-06-21
3958,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,7572,2024-04-04
3959,support,support_client,support_client_equip,support_client_equip_software,Деталі для support client equip software,3115,2024-03-13
3960,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,6493,2023-02-01
3961,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,2089,2024-06-04
3962,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,5457,2023-06-13
3963,admin,admin_office,admin_office_rent,admin_office_rent_office,Деталі для admin office rent office,6155,2024-05-09
3964,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,8849,2024-10-25
3965,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_hr,Деталі для extra consult outsourcing hr,4779,2024-06-18
3966,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,8963,2023-03-23
3967,support,support_tech,support_tech_update,support_tech_update_compat,Деталі для support tech update compat,2579,2023-06-23
3968,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,5697,2023-12-09
3969,admin,admin_market,admin_market_research,admin_market_research_demand,Деталі для admin market research demand,9354,2023-04-26
3970,admin,admin_marketing,admin_marketing_events,admin_marketing_events_expos,Деталі для admin marketing events expos,1542,2024-02-18
3971,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_online,Деталі для admin marketing ads online,1968,2023-06-06
3972,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,8632,2023-06-13
3973,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_health,Деталі для staff tech insurance health,9982,2023-03-02
3974,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,9141,2023-09-16
3975,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,4659,2024-08-06
3976,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,7377,2023-08-11
3977,extra,extra_security,extra_security_guard,extra_security_guard_alarm,Деталі для extra security guard alarm,2357,2024-07-08
3978,staff,staff_admin,staff_admin_dev,staff_admin_dev_training,Деталі для staff admin dev training,4361,2023-04-29
3979,admin,admin_office,admin_office_rent,admin_office_rent_office,Деталі для admin office rent office,5998,2024-03-22
3980,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,7227,2023-08-09
3981,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_health,Деталі для staff tech insurance health,5514,2023-03-28
3982,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,2268,2024-05-19
3983,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,9231,2024-07-25
3984,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,5097,2024-04-13
3985,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,7186,2023-05-18
3986,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,2412,2023-07-17
3987,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,6403,2024-04-12
3988,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,8152,2024-06-20
3989,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,8345,2023-04-25
3990,extra,extra_consult,extra_consult_info,extra_consult_info_research,Деталі для extra consult info research,9165,2023-03-17
3991,staff,staff_admin,staff_admin_salary,staff_admin_salary_base,Деталі для staff admin salary base,5904,2024-03-22
3992,extra,extra_consult,extra_consult_info,extra_consult_info_reports,Деталі для extra consult info reports,3218,2023-11-13
3993,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_infra_mgmt,Деталі для extra it outsource infra mgmt,3758,2024-07-30
3994,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,7733,2023-07-09
3995,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_online,Деталі для admin marketing ads online,4106,2024-11-01
3996,staff,staff_admin,staff_admin_salary,staff_admin_salary_base,Деталі для staff admin salary base,6860,2023-06-27
3997,admin,admin_office,admin_office_rent,admin_office_rent_parking,Деталі для admin office rent parking,6336,2024-04-14
3998,admin,admin_office,admin_office_rent,admin_office_rent_office,Деталі для admin office rent office,5068,2023-11-20
3999,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,8665,2024-07-31
4000,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,6869,2023-11-06
4001,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,3408,2023-03-07
4002,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,2515,2023-02-03
4003,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,9986,2023-01-19
4004,admin,admin_market,admin_market_research,admin_market_research_demand,Деталі для admin market research demand,3596,2024-01-06
4005,staff,staff_admin,staff_admin_salary,staff_admin_salary_base,Деталі для staff admin salary base,4841,2023-03-29
4006,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_optim,Деталі для infra telecom modern optim,1238,2023-07-16
4007,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,8617,2024-02-16
4008,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,3439,2023-11-12
4009,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,9391,2023-06-27
4010,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,7430,2023-12-03
4011,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_sys_mgmt,Деталі для extra it outsource sys mgmt,8721,2023-04-20
4012,admin,admin_office,admin_office_rent,admin_office_rent_office,Деталі для admin office rent office,2208,2024-10-17
4013,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,3127,2024-07-21
4014,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_health,Деталі для staff tech insurance health,9482,2024-06-25
4015,extra,extra_security,extra_security_cyber,extra_security_cyber_antivirus,Деталі для extra security cyber antivirus,9572,2023-11-06
4016,admin,admin_office,admin_office_rent,admin_office_rent_office,Деталі для admin office rent office,4447,2023-08-14
4017,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,5739,2024-02-12
4018,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_life,Деталі для staff tech insurance life,6450,2023-08-01
4019,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_health,Деталі для staff tech insurance health,1345,2023-09-05
4020,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_antenna,Деталі для infra telecom purchase antenna,8816,2024-10-30
4021,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,6635,2024-07-22
4022,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,2839,2024-05-22
4023,extra,extra_consult,extra_consult_info,extra_consult_info_research,Деталі для extra consult info research,6140,2024-09-30
4024,infra,infra_base,infra_base_rent,infra_base_rent_utilities,Деталі для infra base rent utilities,1455,2024-09-15
4025,extra,extra_security,extra_security_cyber,extra_security_cyber_antivirus,Деталі для extra security cyber antivirus,5738,2024-06-06
4026,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,4600,2023-04-01
4027,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_finance,Деталі для extra consult outsourcing finance,6944,2023-06-14
4028,infra,infra_cable,infra_cable_maint,infra_cable_maint_preventive,Деталі для infra cable maint preventive,6190,2023-04-02
4029,admin,admin_office,admin_office_supplies,admin_office_supplies_cartridges,Деталі для admin office supplies cartridges,9095,2023-10-13
4030,infra,infra_base,infra_base_rent,infra_base_rent_space,Деталі для infra base rent space,9155,2023-12-18
4031,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,7465,2023-09-07
4032,support,support_client,support_client_equip,support_client_equip_software,Деталі для support client equip software,6648,2024-01-06
4033,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,4314,2023-04-16
4034,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,1452,2023-12-08
4035,infra,infra_telecom,infra_telecom_serv,infra_telecom_serv_config,Деталі для infra telecom serv config,5794,2023-08-31
4036,staff,staff_admin,staff_admin_dev,staff_admin_dev_training,Деталі для staff admin dev training,2505,2023-08-21
4037,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_security,Деталі для extra it outsource security,4047,2023-03-13
4038,staff,staff_admin,staff_admin_salary,staff_admin_salary_compensation,Деталі для staff admin salary compensation,4566,2023-10-02
4039,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_servers,Деталі для infra telecom purchase servers,2627,2024-10-17
4040,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,9857,2023-01-06
4041,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,7991,2023-03-29
4042,support,support_tech,support_tech_update,support_tech_update_license,Деталі для support tech update license,3828,2023-11-25
